"seq","gubun","confCase","confCaseRate","death","deathRate","criticalRate","createDt","updateDt"
4261,여성,13922,"53.46",214,"46.52","1.54","2020-10-27 14:08:51.287",null
4262,"80 이상",1127,"4.33",231,"50.22","20.5","2020-10-27 14:08:51.287",null
4263,"70-79",2083,"8",149,"32.39","7.15","2020-10-27 14:08:51.287",null
4264,"60-69",4148,"15.93",53,"11.52","1.28","2020-10-27 14:08:51.287",null
4265,"50-59",4792,"18.4",21,"4.57","0.44","2020-10-27 14:08:51.287",null
4266,"40-49",3495,"13.42",4,"0.87","0.11","2020-10-27 14:08:51.288",null
4267,"30-39",3209,"12.32",2,"0.43","0.06","2020-10-27 14:08:51.288",null
4268,"20-29",5098,"19.58",,"0.00","","2020-10-27 14:08:51.288",null
4269,"10-19",1429,"5.49",,"0.00","","2020-10-27 14:08:51.288",null
4270,"0-9",662,"2.54",,"0.00","","2020-10-27 14:08:51.288",null
4282,남성,12167,"46.53",247,"53.58","2.03","2020-10-28 14:21:30.205",null
4283,여성,13979,"53.47",214,"46.42","1.53","2020-10-28 14:21:30.205",null
4284,"80 이상",1132,"4.33",231,"50.11","20.41","2020-10-28 14:21:30.206",null
4285,"70-79",2090,"7.99",150,"32.54","7.18","2020-10-28 14:21:30.206",null
4286,"60-69",4157,"15.9",53,"11.50","1.27","2020-10-28 14:21:30.206",null
4287,"50-59",4812,"18.4",21,"4.56","0.44","2020-10-28 14:21:30.206",null
4288,"40-49",3512,"13.43",4,"0.87","0.11","2020-10-28 14:21:30.206",null
4289,"30-39",3224,"12.33",2,"0.43","0.06","2020-10-28 14:21:30.206",null
4290,"20-29",5118,"19.57",,"0.00","","2020-10-28 14:21:30.206",null
4291,"10-19",1435,"5.49",,"0.00","","2020-10-28 14:21:30.206",null
4292,"0-9",666,"2.55",,"0.00","","2020-10-28 14:21:30.207",null
4304,남성,12235,"46.57",247,"53.46","2.02","2020-10-29 14:11:07.107",null
4305,여성,14036,"53.43",215,"46.54","1.53","2020-10-29 14:11:07.107",null
4306,"80 이상",1136,"4.32",231,"50.00","20.33","2020-10-29 14:11:07.107",null
4307,"70-79",2100,"7.99",151,"32.68","7.19","2020-10-29 14:11:07.107",null
4308,"60-69",4182,"15.92",53,"11.47","1.27","2020-10-29 14:11:07.107",null
4309,"50-59",4829,"18.38",21,"4.55","0.43","2020-10-29 14:11:07.108",null
4310,"40-49",3526,"13.42",4,"0.87","0.11","2020-10-29 14:11:07.108",null
4311,"30-39",3247,"12.36",2,"0.43","0.06","2020-10-29 14:11:07.108",null
4312,"20-29",5131,"19.53",,"0.00","","2020-10-29 14:11:07.108",null
4313,"10-19",1443,"5.49",,"0.00","","2020-10-29 14:11:07.108",null
4314,"0-9",677,"2.58",,"0.00","","2020-10-29 14:11:07.108",null
4326,남성,12289,"46.58",248,"53.56","2.02","2020-10-30 14:10:38.512",null
4327,여성,14096,"53.42",215,"46.44","1.53","2020-10-30 14:10:38.513",null
4328,"80 이상",1140,"4.32",231,"49.89","20.26","2020-10-30 14:10:38.513",null
4329,"70-79",2106,"7.98",152,"32.83","7.22","2020-10-30 14:10:38.513",null
4330,"60-69",4202,"15.93",53,"11.45","1.26","2020-10-30 14:10:38.513",null
4331,"50-59",4845,"18.36",21,"4.54","0.43","2020-10-30 14:10:38.513",null
4332,"40-49",3545,"13.44",4,"0.86","0.11","2020-10-30 14:10:38.513",null
4333,"30-39",3263,"12.37",2,"0.43","0.06","2020-10-30 14:10:38.513",null
4334,"20-29",5147,"19.51",,"0.00","","2020-10-30 14:10:38.514",null
4335,"10-19",1452,"5.5",,"0.00","","2020-10-30 14:10:38.514",null
4336,"0-9",685,"2.6",,"0.00","","2020-10-30 14:10:38.514",null
4348,남성,12352,"46.59",248,"53.45","2.01","2020-10-31 14:21:29.641",null
4349,여성,14159,"53.41",216,"46.55","1.53","2020-10-31 14:21:29.641",null
4350,"80 이상",1150,"4.34",232,"50.00","20.17","2020-10-31 14:21:29.641",null
4351,"70-79",2116,"7.98",152,"32.76","7.18","2020-10-31 14:21:29.641",null
4352,"60-69",4209,"15.88",53,"11.42","1.26","2020-10-31 14:21:29.641",null
4353,"50-59",4871,"18.37",21,"4.53","0.43","2020-10-31 14:21:29.641",null
4354,"40-49",3563,"13.44",4,"0.86","0.11","2020-10-31 14:21:29.642",null
4355,"30-39",3285,"12.39",2,"0.43","0.06","2020-10-31 14:21:29.642",null
4356,"20-29",5168,"19.49",,"0.00","","2020-10-31 14:21:29.642",null
4357,"10-19",1457,"5.5",,"0.00","","2020-10-31 14:21:29.642",null
4358,"0-9",692,"2.61",,"0.00","","2020-10-31 14:21:29.642",null
4392,남성,12460,"46.61",249,"53.21","2","2020-11-02 14:28:25.518",null
4393,여성,14272,"53.39",219,"46.79","1.53","2020-11-02 14:28:25.519",null
4394,"80 이상",1157,"4.33",236,"50.43","20.4","2020-11-02 14:28:25.519",null
4395,"70-79",2130,"7.97",152,"32.48","7.14","2020-11-02 14:28:25.519",null
4396,"60-69",4242,"15.87",53,"11.32","1.25","2020-11-02 14:28:25.519",null
4397,"50-59",4894,"18.31",21,"4.49","0.43","2020-11-02 14:28:25.519",null
4398,"40-49",3607,"13.49",4,"0.85","0.11","2020-11-02 14:28:25.519",null
4399,"30-39",3317,"12.41",2,"0.43","0.06","2020-11-02 14:28:25.519",null
4400,"20-29",5201,"19.46",,"0.00","","2020-11-02 14:28:25.52",null
4401,"10-19",1480,"5.54",,"0.00","","2020-11-02 14:28:25.52",null
4402,"0-9",704,"2.63",,"0.00","","2020-11-02 14:28:25.52",null
4414,남성,12503,"46.64",249,"52.75","1.99","2020-11-03 14:14:40.994",null
4415,여성,14304,"53.36",223,"47.25","1.56","2020-11-03 14:14:40.994",null
4416,"80 이상",1158,"4.32",237,"50.21","20.47","2020-11-03 14:14:40.994",null
4417,"70-79",2133,"7.96",153,"32.42","7.17","2020-11-03 14:14:40.994",null
4418,"60-69",4253,"15.87",54,"11.44","1.27","2020-11-03 14:14:40.994",null
4419,"50-59",4909,"18.31",22,"4.66","0.45","2020-11-03 14:14:40.994",null
4420,"40-49",3614,"13.48",4,"0.85","0.11","2020-11-03 14:14:40.994",null
4421,"30-39",3330,"12.42",2,"0.42","0.06","2020-11-03 14:14:40.994",null
4422,"20-29",5218,"19.47",,"0.00","","2020-11-03 14:14:40.995",null
4423,"10-19",1485,"5.54",,"0.00","","2020-11-03 14:14:40.995",null
4424,"0-9",707,"2.64",,"0.00","","2020-11-03 14:14:40.995",null
4436,남성,12564,"46.66",249,"52.53","1.98","2020-11-04 14:11:34.467",null
4437,여성,14361,"53.34",225,"47.47","1.57","2020-11-04 14:11:34.467",null
4438,"80 이상",1163,"4.32",238,"50.21","20.46","2020-11-04 14:11:34.468",null
4439,"70-79",2143,"7.96",154,"32.49","7.19","2020-11-04 14:11:34.468",null
4440,"60-69",4276,"15.88",54,"11.39","1.26","2020-11-04 14:11:34.468",null
4441,"50-59",4929,"18.31",22,"4.64","0.45","2020-11-04 14:11:34.468",null
4442,"40-49",3625,"13.46",4,"0.84","0.11","2020-11-04 14:11:34.468",null
4443,"30-39",3355,"12.46",2,"0.42","0.06","2020-11-04 14:11:34.468",null
4444,"20-29",5237,"19.45",,"0.00","","2020-11-04 14:11:34.468",null
4445,"10-19",1488,"5.53",,"0.00","","2020-11-04 14:11:34.468",null
4446,"0-9",709,"2.63",,"0.00","","2020-11-04 14:11:34.468",null
4469,남성,12627,"46.68",250,"52.63","1.98","2020-11-05 14:16:11.67",null
4470,여성,14423,"53.32",225,"47.37","1.56","2020-11-05 14:16:11.67",null
4471,"80 이상",1165,"4.31",239,"50.32","20.52","2020-11-05 14:16:11.67",null
4472,"70-79",2149,"7.94",154,"32.42","7.17","2020-11-05 14:16:11.671",null
4473,"60-69",4291,"15.86",54,"11.37","1.26","2020-11-05 14:16:11.671",null
4474,"50-59",4958,"18.33",22,"4.63","0.44","2020-11-05 14:16:11.671",null
4475,"40-49",3648,"13.49",4,"0.84","0.11","2020-11-05 14:16:11.671",null
4476,"30-39",3375,"12.48",2,"0.42","0.06","2020-11-05 14:16:11.671",null
4477,"20-29",5258,"19.44",,"0.00","","2020-11-05 14:16:11.671",null
4478,"10-19",1496,"5.53",,"0.00","","2020-11-05 14:16:11.671",null
4479,"0-9",710,"2.62",,"0.00","","2020-11-05 14:16:11.671",null
4491,남성,12701,"46.7",251,"52.73","1.98","2020-11-06 13:58:22.92",null
4492,여성,14494,"53.3",225,"47.27","1.55","2020-11-06 13:58:22.92",null
4493,"80 이상",1170,"4.3",239,"50.21","20.43","2020-11-06 13:58:22.92",null
4494,"70-79",2158,"7.94",155,"32.56","7.18","2020-11-06 13:58:22.92",null
4495,"60-69",4304,"15.83",54,"11.34","1.25","2020-11-06 13:58:22.92",null
4496,"50-59",4986,"18.33",22,"4.62","0.44","2020-11-06 13:58:22.92",null
4497,"40-49",3674,"13.51",4,"0.84","0.11","2020-11-06 13:58:22.921",null
4498,"30-39",3399,"12.5",2,"0.42","0.06","2020-11-06 13:58:22.921",null
4499,"20-29",5282,"19.42",,"0.00","","2020-11-06 13:58:22.921",null
4500,"10-19",1503,"5.53",,"0.00","","2020-11-06 13:58:22.921",null
4501,"0-9",719,"2.64",,"0.00","","2020-11-06 13:58:22.921",null
4513,남성,12701,"46.7",251,"52.73","1.98","2020-11-06 14:12:18.207",null
4514,여성,14494,"53.3",225,"47.27","1.55","2020-11-06 14:12:18.207",null
4515,"80 이상",1170,"4.3",239,"50.21","20.43","2020-11-06 14:12:18.207",null
4516,"70-79",2158,"7.94",155,"32.56","7.18","2020-11-06 14:12:18.208",null
4517,"60-69",4304,"15.83",54,"11.34","1.25","2020-11-06 14:12:18.208",null
4518,"50-59",4986,"18.33",22,"4.62","0.44","2020-11-06 14:12:18.208",null
4519,"40-49",3674,"13.51",4,"0.84","0.11","2020-11-06 14:12:18.208",null
4520,"30-39",3399,"12.5",2,"0.42","0.06","2020-11-06 14:12:18.208",null
4521,"20-29",5282,"19.42",,"0.00","","2020-11-06 14:12:18.208",null
4522,"10-19",1503,"5.53",,"0.00","","2020-11-06 14:12:18.208",null
4523,"0-9",719,"2.64",,"0.00","","2020-11-06 14:12:18.208",null
4557,남성,12827,"46.77",252,"52.72","1.96","2020-11-08 14:16:54.949",null
4558,여성,14600,"53.23",226,"47.28","1.55","2020-11-08 14:16:54.949",null
4559,"80 이상",1183,"4.31",241,"50.42","20.37","2020-11-08 14:16:54.95",null
4560,"70-79",2193,"8",155,"32.43","7.07","2020-11-08 14:16:54.95",null
4561,"60-69",4341,"15.83",54,"11.30","1.24","2020-11-08 14:16:54.95",null
4562,"50-59",5017,"18.29",22,"4.60","0.44","2020-11-08 14:16:54.95",null
4563,"40-49",3717,"13.55",4,"0.84","0.11","2020-11-08 14:16:54.95",null
4564,"30-39",3440,"12.54",2,"0.42","0.06","2020-11-08 14:16:54.95",null
4565,"20-29",5301,"19.33",,"0.00","","2020-11-08 14:16:54.95",null
4566,"10-19",1512,"5.51",,"0.00","","2020-11-08 14:16:54.95",null
4567,"0-9",723,"2.64",,"0.00","","2020-11-08 14:16:54.951",null
4601,남성,12884,"46.76",252,"52.50","1.96","2020-11-09 14:10:28.839",null
4602,여성,14669,"53.24",228,"47.50","1.55","2020-11-09 14:10:28.839",null
4603,"80 이상",1192,"4.33",242,"50.42","20.3","2020-11-09 14:10:28.84",null
4604,"70-79",2208,"8.01",156,"32.50","7.07","2020-11-09 14:10:28.84",null
4605,"60-69",4356,"15.81",54,"11.25","1.24","2020-11-09 14:10:28.84",null
4606,"50-59",5036,"18.28",22,"4.58","0.44","2020-11-09 14:10:28.84",null
4607,"40-49",3736,"13.56",4,"0.83","0.11","2020-11-09 14:10:28.84",null
4608,"30-39",3465,"12.58",2,"0.42","0.06","2020-11-09 14:10:28.84",null
4609,"20-29",5316,"19.29",,"0.00","","2020-11-09 14:10:28.84",null
4610,"10-19",1518,"5.51",,"0.00","","2020-11-09 14:10:28.84",null
4611,"0-9",726,"2.63",,"0.00","","2020-11-09 14:10:28.84",null
4634,남성,12940,"46.79",255,"52.58","1.97","2020-11-10 14:11:11.442",null
4635,여성,14713,"53.21",230,"47.42","1.56","2020-11-10 14:11:11.442",null
4636,"80 이상",1197,"4.33",245,"50.52","20.47","2020-11-10 14:11:11.442",null
4637,"70-79",2217,"8.02",157,"32.37","7.08","2020-11-10 14:11:11.442",null
4638,"60-69",4371,"15.81",55,"11.34","1.26","2020-11-10 14:11:11.442",null
4639,"50-59",5049,"18.26",22,"4.54","0.44","2020-11-10 14:11:11.443",null
4640,"40-49",3748,"13.55",4,"0.82","0.11","2020-11-10 14:11:11.443",null
4641,"30-39",3478,"12.58",2,"0.41","0.06","2020-11-10 14:11:11.443",null
4642,"20-29",5337,"19.3",,"0.00","","2020-11-10 14:11:11.443",null
4643,"10-19",1527,"5.52",,"0.00","","2020-11-10 14:11:11.443",null
4644,"0-9",729,"2.64",,"0.00","","2020-11-10 14:11:11.443",null
4645,남성,13008,"46.79",257,"52.77","1.98","2020-11-11 14:14:39.535",null
4646,여성,14791,"53.21",230,"47.23","1.55","2020-11-11 14:14:39.535",null
4647,"80 이상",1212,"4.36",246,"50.51","20.3","2020-11-11 14:14:39.535",null
4648,"70-79",2236,"8.04",157,"32.24","7.02","2020-11-11 14:14:39.535",null
4649,"60-69",4401,"15.83",56,"11.50","1.27","2020-11-11 14:14:39.535",null
4650,"50-59",5070,"18.24",22,"4.52","0.43","2020-11-11 14:14:39.536",null
4651,"40-49",3760,"13.53",4,"0.82","0.11","2020-11-11 14:14:39.536",null
4652,"30-39",3496,"12.58",2,"0.41","0.06","2020-11-11 14:14:39.536",null
4653,"20-29",5357,"19.27",,"0.00","","2020-11-11 14:14:39.536",null
4654,"10-19",1532,"5.51",,"0.00","","2020-11-11 14:14:39.536",null
4655,"0-9",735,"2.64",,"0.00","","2020-11-11 14:14:39.536",null
4678,남성,13085,"46.83",257,"52.77","1.96","2020-11-12 14:17:30.538",null
4679,여성,14857,"53.17",230,"47.23","1.55","2020-11-12 14:17:30.538",null
4680,"80 이상",1216,"4.35",246,"50.51","20.23","2020-11-12 14:17:30.538",null
4681,"70-79",2245,"8.03",157,"32.24","6.99","2020-11-12 14:17:30.538",null
4682,"60-69",4416,"15.8",56,"11.50","1.27","2020-11-12 14:17:30.538",null
4683,"50-59",5095,"18.23",22,"4.52","0.43","2020-11-12 14:17:30.538",null
4684,"40-49",3782,"13.54",4,"0.82","0.11","2020-11-12 14:17:30.539",null
4685,"30-39",3519,"12.59",2,"0.41","0.06","2020-11-12 14:17:30.539",null
4686,"20-29",5383,"19.26",,"0.00","","2020-11-12 14:17:30.539",null
4687,"10-19",1545,"5.53",,"0.00","","2020-11-12 14:17:30.539",null
4688,"0-9",741,"2.65",,"0.00","","2020-11-12 14:17:30.539",null
4700,남성,13176,"46.83",257,"52.66","1.95","2020-11-13 14:09:08.628",null
4701,여성,14957,"53.17",231,"47.34","1.54","2020-11-13 14:09:08.628",null
4702,"80 이상",1234,"4.39",247,"50.61","20.02","2020-11-13 14:09:08.628",null
4703,"70-79",2262,"8.04",157,"32.17","6.94","2020-11-13 14:09:08.629",null
4704,"60-69",4444,"15.8",56,"11.48","1.26","2020-11-13 14:09:08.629",null
4705,"50-59",5137,"18.26",22,"4.51","0.43","2020-11-13 14:09:08.629",null
4706,"40-49",3805,"13.53",4,"0.82","0.11","2020-11-13 14:09:08.629",null
4707,"30-39",3538,"12.58",2,"0.41","0.06","2020-11-13 14:09:08.629",null
4708,"20-29",5411,"19.23",,"0.00","","2020-11-13 14:09:08.629",null
4709,"10-19",1554,"5.52",,"0.00","","2020-11-13 14:09:08.629",null
4710,"0-9",748,"2.66",,"0.00","","2020-11-13 14:09:08.629",null
4755,남성,13499,"46.92",260,"52.63","1.93","2020-11-16 14:13:30.492",null
4756,여성,15270,"53.08",234,"47.37","1.53","2020-11-16 14:13:30.492",null
4757,"80 이상",1250,"4.34",251,"50.81","20.08","2020-11-16 14:13:30.492",null
4758,"70-79",2297,"7.98",157,"31.78","6.84","2020-11-16 14:13:30.492",null
4759,"60-69",4569,"15.88",57,"11.54","1.25","2020-11-16 14:13:30.492",null
4760,"50-59",5262,"18.29",23,"4.66","0.44","2020-11-16 14:13:30.493",null
4761,"40-49",3890,"13.52",4,"0.81","0.1","2020-11-16 14:13:30.493",null
4762,"30-39",3624,"12.6",2,"0.40","0.06","2020-11-16 14:13:30.493",null
4763,"20-29",5510,"19.15",,"0.00","","2020-11-16 14:13:30.493",null
4764,"10-19",1593,"5.54",,"0.00","","2020-11-16 14:13:30.493",null
4765,"0-9",774,"2.69",,"0.00","","2020-11-16 14:13:30.493",null
4777,남성,13616,"46.95",260,"52.63","1.91","2020-11-17 14:13:30.095",null
4778,여성,15382,"53.05",234,"47.37","1.52","2020-11-17 14:13:30.095",null
4779,"80 이상",1258,"4.34",251,"50.81","19.95","2020-11-17 14:13:30.095",null
4780,"70-79",2315,"7.98",157,"31.78","6.78","2020-11-17 14:13:30.095",null
4781,"60-69",4607,"15.89",57,"11.54","1.24","2020-11-17 14:13:30.096",null
4782,"50-59",5306,"18.3",23,"4.66","0.43","2020-11-17 14:13:30.096",null
4783,"40-49",3926,"13.54",4,"0.81","0.1","2020-11-17 14:13:30.096",null
4784,"30-39",3650,"12.59",2,"0.40","0.05","2020-11-17 14:13:30.096",null
4785,"20-29",5547,"19.13",,"0.00","","2020-11-17 14:13:30.096",null
4786,"10-19",1605,"5.53",,"0.00","","2020-11-17 14:13:30.096",null
4787,"0-9",784,"2.7",,"0.00","","2020-11-17 14:13:30.096",null
4799,남성,13800,"47.08",261,"52.62","1.89","2020-11-18 14:06:58.878",null
4800,여성,15511,"52.92",235,"47.38","1.52","2020-11-18 14:06:58.879",null
4801,"80 이상",1279,"4.36",251,"50.60","19.62","2020-11-18 14:06:58.879",null
4802,"70-79",2335,"7.97",159,"32.06","6.81","2020-11-18 14:06:58.879",null
4803,"60-69",4648,"15.86",57,"11.49","1.23","2020-11-18 14:06:58.879",null
4804,"50-59",5361,"18.29",23,"4.64","0.43","2020-11-18 14:06:58.879",null
4805,"40-49",3987,"13.6",4,"0.81","0.1","2020-11-18 14:06:58.879",null
4806,"30-39",3697,"12.61",2,"0.40","0.05","2020-11-18 14:06:58.879",null
4807,"20-29",5594,"19.08",,"0.00","","2020-11-18 14:06:58.879",null
4808,"10-19",1621,"5.53",,"0.00","","2020-11-18 14:06:58.88",null
4809,"0-9",789,"2.69",,"0.00","","2020-11-18 14:06:58.88",null
4821,남성,13981,"47.15",262,"52.61","1.87","2020-11-19 14:06:46.821",null
4822,여성,15673,"52.85",236,"47.39","1.51","2020-11-19 14:06:46.821",null
4823,"80 이상",1290,"4.35",251,"50.40","19.46","2020-11-19 14:06:46.821",null
4824,"70-79",2352,"7.93",159,"31.93","6.76","2020-11-19 14:06:46.822",null
4825,"60-69",4692,"15.82",59,"11.85","1.26","2020-11-19 14:06:46.822",null
4826,"50-59",5416,"18.26",23,"4.62","0.42","2020-11-19 14:06:46.822",null
4827,"40-49",4043,"13.63",4,"0.80","0.1","2020-11-19 14:06:46.822",null
4828,"30-39",3744,"12.63",2,"0.40","0.05","2020-11-19 14:06:46.822",null
4829,"20-29",5642,"19.03",,"0.00","","2020-11-19 14:06:46.822",null
4830,"10-19",1664,"5.61",,"0.00","","2020-11-19 14:06:46.822",null
4831,"0-9",811,"2.73",,"0.00","","2020-11-19 14:06:46.822",null
4843,남성,14172,"47.21",263,"52.50","1.86","2020-11-20 14:11:53.363",null
4844,여성,15845,"52.79",238,"47.50","1.5","2020-11-20 14:11:53.363",null
4845,"80 이상",1301,"4.33",253,"50.50","19.45","2020-11-20 14:11:53.363",null
4846,"70-79",2380,"7.93",159,"31.74","6.68","2020-11-20 14:11:53.363",null
4847,"60-69",4737,"15.78",60,"11.98","1.27","2020-11-20 14:11:53.363",null
4848,"50-59",5476,"18.24",23,"4.59","0.42","2020-11-20 14:11:53.363",null
4849,"40-49",4102,"13.67",4,"0.80","0.1","2020-11-20 14:11:53.363",null
4850,"30-39",3793,"12.64",2,"0.40","0.05","2020-11-20 14:11:53.364",null
4851,"20-29",5707,"19.01",,"0.00","","2020-11-20 14:11:53.364",null
4852,"10-19",1699,"5.66",,"0.00","","2020-11-20 14:11:53.364",null
4853,"0-9",822,"2.74",,"0.00","","2020-11-20 14:11:53.364",null
4865,남성,14382,"47.3",264,"52.49","1.84","2020-11-21 14:27:19.27",null
4866,여성,16021,"52.7",239,"47.51","1.49","2020-11-21 14:27:19.27",null
4867,"80 이상",1307,"4.3",253,"50.30","19.36","2020-11-21 14:27:19.27",null
4868,"70-79",2403,"7.9",160,"31.81","6.66","2020-11-21 14:27:19.27",null
4869,"60-69",4774,"15.7",61,"12.13","1.28","2020-11-21 14:27:19.27",null
4870,"50-59",5532,"18.2",23,"4.57","0.42","2020-11-21 14:27:19.271",null
4871,"40-49",4158,"13.68",4,"0.80","0.1","2020-11-21 14:27:19.271",null
4872,"30-39",3842,"12.64",2,"0.40","0.05","2020-11-21 14:27:19.271",null
4873,"20-29",5815,"19.13",,"0.00","","2020-11-21 14:27:19.271",null
4874,"10-19",1735,"5.71",,"0.00","","2020-11-21 14:27:19.271",null
4875,"0-9",837,"2.75",,"0.00","","2020-11-21 14:27:19.271",null
4887,남성,14555,"47.36",265,"52.48","1.82","2020-11-22 14:24:51.89",null
4888,여성,16178,"52.64",240,"47.52","1.48","2020-11-22 14:24:51.89",null
4889,"80 이상",1318,"4.29",254,"50.30","19.27","2020-11-22 14:24:51.891",null
4890,"70-79",2421,"7.88",161,"31.88","6.65","2020-11-22 14:24:51.891",null
4891,"60-69",4806,"15.64",61,"12.08","1.27","2020-11-22 14:24:51.891",null
4892,"50-59",5588,"18.18",23,"4.55","0.41","2020-11-22 14:24:51.891",null
4893,"40-49",4222,"13.74",4,"0.79","0.09","2020-11-22 14:24:51.891",null
4894,"30-39",3889,"12.65",2,"0.40","0.05","2020-11-22 14:24:51.891",null
4895,"20-29",5880,"19.13",,"0.00","","2020-11-22 14:24:51.891",null
4896,"10-19",1755,"5.71",,"0.00","","2020-11-22 14:24:51.891",null
4897,"0-9",854,"2.78",,"0.00","","2020-11-22 14:24:51.891",null
4909,남성,14683,"47.36",267,"52.46","1.82","2020-11-23 14:16:51.809",null
4910,여성,16321,"52.64",242,"47.54","1.48","2020-11-23 14:16:51.809",null
4911,"80 이상",1327,"4.28",255,"50.10","19.22","2020-11-23 14:16:51.809",null
4912,"70-79",2438,"7.86",163,"32.02","6.69","2020-11-23 14:16:51.809",null
4913,"60-69",4826,"15.57",61,"11.98","1.26","2020-11-23 14:16:51.809",null
4914,"50-59",5638,"18.18",24,"4.72","0.43","2020-11-23 14:16:51.809",null
4915,"40-49",4271,"13.78",4,"0.79","0.09","2020-11-23 14:16:51.809",null
4916,"30-39",3930,"12.68",2,"0.39","0.05","2020-11-23 14:16:51.81",null
4917,"20-29",5921,"19.1",,"0.00","","2020-11-23 14:16:51.81",null
4918,"10-19",1776,"5.73",,"0.00","","2020-11-23 14:16:51.81",null
4919,"0-9",877,"2.83",,"0.00","","2020-11-23 14:16:51.81",null
4950,남성,14873,"47.44",268,"52.55","1.8","2020-11-24 14:04:26.474",null
4951,여성,16480,"52.56",242,"47.45","1.47","2020-11-24 14:04:26.474",null
4952,"80 이상",1334,"4.25",256,"50.20","19.19","2020-11-24 14:04:26.474",null
4953,"70-79",2463,"7.86",163,"31.96","6.62","2020-11-24 14:04:26.474",null
4954,"60-69",4869,"15.53",61,"11.96","1.25","2020-11-24 14:04:26.475",null
4955,"50-59",5698,"18.17",24,"4.71","0.42","2020-11-24 14:04:26.475",null
4956,"40-49",4331,"13.81",4,"0.78","0.09","2020-11-24 14:04:26.475",null
4957,"30-39",3983,"12.7",2,"0.39","0.05","2020-11-24 14:04:26.475",null
4958,"20-29",5988,"19.1",,"0.00","","2020-11-24 14:04:26.475",null
4959,"10-19",1794,"5.72",,"0.00","","2020-11-24 14:04:26.475",null
4960,"0-9",893,"2.85",,"0.00","","2020-11-24 14:04:26.475",null
4972,남성,15079,"47.52",269,"52.44","1.78","2020-11-25 14:12:48.153",null
4973,여성,16656,"52.48",244,"47.56","1.46","2020-11-25 14:12:48.153",null
4974,"80 이상",1344,"4.24",256,"49.90","19.05","2020-11-25 14:12:48.153",null
4975,"70-79",2487,"7.84",165,"32.16","6.63","2020-11-25 14:12:48.154",null
4976,"60-69",4915,"15.49",62,"12.09","1.26","2020-11-25 14:12:48.154",null
4977,"50-59",5770,"18.18",24,"4.68","0.42","2020-11-25 14:12:48.154",null
4978,"40-49",4406,"13.88",4,"0.78","0.09","2020-11-25 14:12:48.154",null
4979,"30-39",4044,"12.74",2,"0.39","0.05","2020-11-25 14:12:48.154",null
